rep	case	h2	env	nc	nc_Tm	POP	LAT	LONG
T1	C1	cell-0	env-0.0	0.723848899999999	0.6842965	19	3	1
T1	C1	cell-0	env-0.0	2.2477561	1.937606	19	3	1
T1	C1	cell-0	env-0.0	1.3840078	1.305852	19	3	1
T1	C1	cell-0	env-0.0	0.802508	0.5851614	19	3	1
T1	C1	cell-0	env-0.0	0.3021467	-0.1879293	19	3	1
T1	C1	cell-0	env-0.0	0.4491341	0.4478672	19	3	1
T1	C1	cell-0	env-0.0	-1.5655294	-1.6741439	19	3	1
T1	C1	cell-0	env-0.0	-0.6287815	-0.6000486	19	3	1
T1	C1	cell-0	env-0.0	-0.542441	-0.285688	19	3	1
T1	C1	cell-0	env-0.0	-0.0765602000000003	0.2554277	19	3	1
T1	C1	cell-0	env-0.0	0.9682614	0.8163819	19	3	1
T1	C1	cell-0	env-0.0	0.881774299999999	0.9428493	19	3	1
T1	C1	cell-0	env-0.0	1.0127576	0.713636499999999	19	3	1
T1	C1	cell-0	env-0.0	0.5263635	-0.0648373	19	3	1
T1	C1	cell-0	env-0.0	-0.0898239000000001	0.00809540000000006	19	3	1
T1	C1	cell-0	env-0.0	-0.2689848	-0.5576777	19	3	1
T1	C1	cell-0	env-0.0	0.7786956	0.5673273	19	3	1
T1	C1	cell-0	env-0.0	0.8696541	0.7802127	20	3	2
T1	C1	cell-0	env-0.0	-0.3687212	-0.7995084	20	3	2
T1	C1	cell-0	env-0.0	-0.3966949	-0.8781691	20	3	2
T1	C1	cell-0	env-0.0	0.3151549	-0.1403683	20	3	2
T1	C1	cell-0	env-0.0	-0.4308354	-0.5347264	20	3	2
T1	C1	cell-0	env-0.0	2.1406373	1.9995124	20	3	2
T1	C1	cell-0	env-0.0	-0.3652047	-0.3075801	20	3	2
T1	C1	cell-0	env-0.0	0.1946004	0.1689436	20	3	2
T1	C1	cell-0	env-0.0	1.0261629	0.976076	20	3	2
T1	C1	cell-0	env-0.0	-0.8603397	-1.213036	20	3	2
T1	C1	cell-0	env-0.0	1.266678	0.8186035	20	3	2
T1	C1	cell-0	env-0.0	-0.4082882	-0.3930066	20	3	2
T1	C1	cell-0	env-0.0	-0.2206894	-0.1357017	20	3	2
T1	C1	cell-0	env-0.0	-0.1185097	-0.7147463	20	3	2
T1	C1	cell-0	env-0.0	0.5963304	0.753259	20	3	2
T1	C1	cell-0	env-0.0	-0.8539157	-1.0556824	20	3	2
T1	C1	cell-0	env-0.0	0.697988100000001	0.7052211	20	3	2
T1	C1	cell-0	env-0.0	0.0886194000000001	0.134103	20	3	2
T1	C1	cell-0	env-0.0	0.3053266	0.3402182	20	3	2
T1	C1	cell-0	env-0.0	0.9141284	0.8614267	20	3	2
T1	C1	cell-0	env-0.0	-0.647300800000001	-0.7262479	21	3	3
T1	C1	cell-0	env-0.0	-1.8075323	-1.8794357	21	3	3
T1	C1	cell-0	env-0.0	-0.1761435	-0.6326762	21	3	3
T1	C1	cell-0	env-0.0	-0.5647479	-0.6206892	21	3	3
T1	C1	cell-0	env-0.0	0.6858993	0.6289861	21	3	3
T1	C1	cell-0	env-0.0	2.8564567	2.5740554	21	3	3
T1	C1	cell-0	env-0.0	-0.3210148	-0.2767167	21	3	3
T1	C1	cell-0	env-0.0	0.2432354	0.0349914000000001	21	3	3
T1	C1	cell-0	env-0.0	0.1620002	0.00530640000000041	21	3	3
T1	C1	cell-0	env-0.0	-0.5677494	-0.7790053	21	3	3
T1	C1	cell-0	env-0.0	-2.0405575	-2.2553289	21	3	3
T1	C1	cell-0	env-0.0	1.7546858	1.5558885	21	3	3
T1	C1	cell-0	env-0.0	0.010587	0.1039065	21	3	3
T1	C1	cell-0	env-0.0	-2.3286207	-2.4953316	21	3	3
T1	C1	cell-0	env-0.0	1.1009005	1.1439665	21	3	3
T1	C1	cell-0	env-0.0	-1.2098093	-1.2184105	21	3	3
T1	C1	cell-0	env-0.0	-0.608669	-0.7639001	21	3	3
T1	C1	cell-0	env-0.0	0.1249925	-0.0945026	21	3	3
T1	C1	cell-0	env-0.0	-1.376576	-1.5989305	21	3	3
T1	C1	cell-0	env-0.0	1.2425801	1.147849	21	3	3
T1	C1	cell-0	env-0.0	0.777532	0.4308006	22	3	4
T1	C1	cell-0	env-0.0	0.8020692	0.7777832	22	3	4
T1	C1	cell-0	env-0.0	-1.0102688	-0.523863300000001	22	3	4
T1	C1	cell-0	env-0.0	-0.2680478	-0.6478204	22	3	4
T1	C1	cell-0	env-0.0	0.8716137	0.8194618	22	3	4
T1	C1	cell-0	env-0.0	-0.8210281	-1.1859126	22	3	4
T1	C1	cell-0	env-0.0	0.6108932	0.2924365	22	3	4
T1	C1	cell-0	env-0.0	-0.3146198	-0.4049109	22	3	4
T1	C1	cell-0	env-0.0	-2.1345192	-2.5083617	22	3	4
T1	C1	cell-0	env-0.0	0.0950100999999998	0.0258887	22	3	4
T1	C1	cell-0	env-0.0	-0.3937133	-0.6045491	22	3	4
T1	C1	cell-0	env-0.0	-0.8956743	-1.0810159	22	3	4
T1	C1	cell-0	env-0.0	0.0711765000000004	0.2952719	22	3	4
T1	C1	cell-0	env-0.0	-1.1770513	-1.3786732	22	3	4
T1	C1	cell-0	env-0.0	-0.3484533	-0.4750555	22	3	4
T1	C1	cell-0	env-0.0	-0.11888	-0.3063872	22	3	4
T1	C1	cell-0	env-0.0	-1.5105859	-1.8706179	22	3	4
T1	C1	cell-0	env-0.0	-0.0154614000000004	0.0932004	22	3	4
T1	C1	cell-0	env-0.0	2.6858028	2.5994713	22	3	4
T1	C1	cell-0	env-0.0	0.898469899999999	1.0434644	22	3	4
T1	C1	cell-0	env-0.0	-0.7398545	-0.9910693	23	3	5
T1	C1	cell-0	env-0.0	1.6004045	1.5555199	23	3	5
T1	C1	cell-0	env-0.0	1.4785368	1.3807132	23	3	5
T1	C1	cell-0	env-0.0	2.3400027	2.1022172	23	3	5
T1	C1	cell-0	env-0.0	1.2113493	1.0491088	23	3	5
T1	C1	cell-0	env-0.0	0.0616517000000001	-0.158618	23	3	5
T1	C1	cell-0	env-0.0	1.5118527	1.4647044	23	3	5
T1	C1	cell-0	env-0.0	-0.916081	-1.080906	23	3	5
T1	C1	cell-0	env-0.0	-0.00836940000000025	-0.3219357	23	3	5
T1	C1	cell-0	env-0.0	-0.148834600000001	-0.3236402	23	3	5
T1	C1	cell-0	env-0.0	-0.7155262	-0.4822174	23	3	5
T1	C1	cell-0	env-0.0	1.726725	1.3973807	23	3	5
T1	C1	cell-0	env-0.0	-0.2454297	-0.5954477	23	3	5
T1	C1	cell-0	env-0.0	1.1727691	1.1228571	23	3	5
T1	C1	cell-0	env-0.0	-0.6843181	-0.9297374	23	3	5
T1	C1	cell-0	env-0.0	0.6221042	0.3159848	23	3	5
T1	C1	cell-0	env-0.0	-1.3071465	-1.4145284	23	3	5
T1	C1	cell-0	env-0.0	1.0099228	1.0885278	23	3	5
T1	C1	cell-0	env-0.0	0.7176216	0.5233462	23	3	5
T1	C1	cell-0	env-0.0	0.8174537	0.9546845	23	3	5
T1	C1	cell-0	env-0.0	0.8895961	0.7519425	24	4	0
T1	C1	cell-0	env-0.0	0.5905466	0.1383614	24	4	0
T1	C1	cell-0	env-0.0	0.145412	-0.1821572	24	4	0
T1	C1	cell-0	env-0.0	0.7102929	0.4627526	24	4	0
T1	C1	cell-0	env-0.0	-0.0809891000000003	-0.3878628	24	4	0
T1	C1	cell-0	env-0.0	-1.1129098	-1.3163329	24	4	0
T1	C1	cell-0	env-0.0	-0.3798074	-0.7959254	24	4	0
T1	C1	cell-0	env-0.0	1.066708	0.873916	24	4	0
T1	C1	cell-0	env-0.0	-0.3967399	-0.5360757	24	4	0
T1	C1	cell-0	env-0.0	1.2838479	1.1393309	24	4	0
T1	C1	cell-0	env-0.0	0.4646964	0.2620119	24	4	0
T1	C1	cell-0	env-0.0	1.4979045	1.4602964	24	4	0
T1	C1	cell-0	env-0.0	-0.0083132999999998	-0.2215913	24	4	0
T1	C1	cell-0	env-0.0	0.620803399999999	0.7230709	24	4	0
T1	C1	cell-0	env-0.0	0.4234554	0.0616536999999999	24	4	0
T1	C1	cell-0	env-0.0	-0.1280513	-0.4297343	24	4	0
T1	C1	cell-0	env-0.0	-0.4067538	-0.6236374	24	4	0
T1	C1	cell-0	env-0.0	-1.6121324	-1.8358331	24	4	0
T1	C1	cell-0	env-0.0	0.1583907	0.0564493999999997	24	4	0
T1	C1	cell-0	env-0.0	-0.6512544	-0.910081	24	4	0
T1	C1	cell-0	env-0.0	-0.5428865	-0.6912856	25	4	1
T1	C1	cell-0	env-0.0	1.4399885	1.0935872	25	4	1
T1	C1	cell-0	env-0.0	0.5789021	0.3255219	25	4	1
T1	C1	cell-0	env-0.0	-0.5984366	-0.7976698	25	4	1
T1	C1	cell-0	env-0.0	-0.5287366	-0.2793636	25	4	1
T1	C1	cell-0	env-0.0	0.7656712	0.8511647	25	4	1
T1	C1	cell-0	env-0.0	0.9469905	0.6900432	25	4	1
T1	C1	cell-0	env-0.0	2.4241164	2.1904836	25	4	1
T1	C1	cell-0	env-0.0	1.2834672	0.927080400000001	25	4	1
T1	C1	cell-0	env-0.0	1.1600137	1.343736	25	4	1
T1	C1	cell-0	env-0.0	0.9326445	0.7281371	25	4	1
T1	C1	cell-0	env-0.0	-0.1817396	-0.2466517	25	4	1
T1	C1	cell-0	env-0.0	1.021479	0.9937419	25	4	1
T1	C1	cell-0	env-0.0	-0.1041955	-0.1573044	25	4	1
T1	C1	cell-0	env-0.0	-1.2502434	-1.3261376	25	4	1
T1	C1	cell-0	env-0.0	-1.4486677	-1.5634107	25	4	1
T1	C1	cell-0	env-0.0	0.253988	0.0891553000000001	25	4	1
T1	C1	cell-0	env-0.0	0.1724404	0.4625805	25	4	1
T1	C1	cell-0	env-0.0	1.0937046	0.742786000000001	25	4	1
T1	C1	cell-0	env-0.0	1.230378	1.0278764	25	4	1
T1	C1	cell-0	env-0.0	1.5467433	1.1896242	26	4	2
T1	C1	cell-0	env-0.0	1.7611978	1.5637716	26	4	2
T1	C1	cell-0	env-0.0	0.9753075	0.7612212	26	4	2
T1	C1	cell-0	env-0.0	-0.4599787	-0.6710102	26	4	2
T1	C1	cell-0	env-0.0	0.3281015	0.2680855	26	4	2
T1	C1	cell-0	env-0.0	-2.2403173	-2.5383612	26	4	2
T1	C1	cell-0	env-0.0	-0.2069344	-0.2030542	26	4	2
T1	C1	cell-0	env-0.0	-0.5744233	-0.5369811	26	4	2
T1	C1	cell-0	env-0.0	-0.9815889	-0.8979291	26	4	2
T1	C1	cell-0	env-0.0	0.1258423	-0.0211573000000003	26	4	2
T1	C1	cell-0	env-0.0	2.0210687	1.8290951	26	4	2
T1	C1	cell-0	env-0.0	2.0522075	1.8589408	26	4	2
T1	C1	cell-0	env-0.0	0.1449537	0.0840596000000002	26	4	2
T1	C1	cell-0	env-0.0	-1.5113589	-1.428125	26	4	2
T1	C1	cell-0	env-0.0	-0.647839400000001	-0.6259843	26	4	2
T1	C1	cell-0	env-0.0	1.8316029	1.7691764	26	4	2
T1	C1	cell-0	env-0.0	-1.1294707	-1.0986251	26	4	2
T1	C1	cell-0	env-0.0	-1.7835302	-2.0558489	26	4	2
T1	C1	cell-0	env-0.0	-0.8531147	-1.0202209	26	4	2
T1	C1	cell-0	env-0.0	0.0664074999999997	-0.3954781	26	4	2
T1	C1	cell-0	env-0.0	1.0817543	0.8860197	27	4	3
T1	C1	cell-0	env-0.0	2.7258072	2.4166224	27	4	3
T1	C1	cell-0	env-0.0	0.6992458	0.8556136	27	4	3
T1	C1	cell-0	env-0.0	-1.3226302	-1.2432388	27	4	3
T1	C1	cell-0	env-0.0	0.4469156	0.00424119999999989	27	4	3
T1	C1	cell-0	env-0.0	0.4801321	0.3017345	27	4	3
T1	C1	cell-0	env-0.0	0.4252976	0.1630396	27	4	3
T1	C1	cell-0	env-0.0	0.7879765	0.3926847	27	4	3
T1	C1	cell-0	env-0.0	-1.1193539	-1.1824569	27	4	3
T1	C1	cell-0	env-0.0	-0.3792802	-0.292732	27	4	3
T1	C1	cell-0	env-0.0	-0.299922500000001	-0.6066524	27	4	3
T1	C1	cell-0	env-0.0	-0.2697752	-0.6252129	27	4	3
T1	C1	cell-0	env-0.0	1.1284478	0.7800844	27	4	3
T1	C1	cell-0	env-0.0	-1.2500789	-1.4325184	27	4	3
T1	C1	cell-0	env-0.0	0.707599	0.1000774	27	4	3
T1	C1	cell-0	env-0.0	-1.7394024	-1.6432011	27	4	3
T1	C1	cell-0	env-0.0	1.8188868	2.0043342	27	4	3
T1	C1	cell-0	env-0.0	1.4260938	1.1813107	27	4	3
T1	C1	cell-0	env-0.0	0.0989255000000004	-0.2185008	27	4	3
T1	C1	cell-0	env-0.0	0.4625368	-0.0858145000000002	27	4	3
T1	C1	cell-0	env-0.0	1.0647001	0.7655496	28	4	4
T1	C1	cell-0	env-0.0	-0.6570626	-1.0233496	28	4	4
T1	C1	cell-0	env-0.0	0.0514349999999996	-0.1070901	28	4	4
T1	C1	cell-0	env-0.0	0.1854291	0.0720470999999997	28	4	4
T1	C1	cell-0	env-0.0	-0.2801246	-0.4873166	28	4	4
T1	C1	cell-0	env-0.0	0.2600855	0.000776400000000094	28	4	4
T1	C1	cell-0	env-0.0	-1.532735	-1.7036491	28	4	4
T1	C1	cell-0	env-0.0	-0.4400593	-0.7456982	28	4	4
T1	C1	cell-0	env-0.0	-0.9910138	-1.2073723	28	4	4
T1	C1	cell-0	env-0.0	-0.0954269000000001	-0.4032355	28	4	4
T1	C1	cell-0	env-0.0	-0.2568467	-0.8799533	28	4	4
T1	C1	cell-0	env-0.0	2.3023857	2.3907342	28	4	4
T1	C1	cell-0	env-0.0	-0.0842574000000002	-0.206355	28	4	4
T1	C1	cell-0	env-0.0	-0.0506949000000002	-0.2941843	28	4	4
T1	C1	cell-0	env-0.0	-1.1920984	-1.2139584	28	4	4
T1	C1	cell-0	env-0.0	-0.221297700000001	-0.4404081	28	4	4
T1	C1	cell-0	env-0.0	0.5886258	0.3850284	28	4	4
T1	C1	cell-0	env-0.0	1.7209117	1.7174288	28	4	4
T1	C1	cell-0	env-0.0	0.3039215	0.0915945000000002	28	4	4
T1	C1	cell-0	env-0.0	2.0113954	1.6909455	28	4	4
T1	C1	cell-0	env-0.0	1.6536852	1.6109924	29	4	5
T1	C1	cell-0	env-0.0	1.9282216	1.7709499	29	4	5
T1	C1	cell-0	env-0.0	-0.1066247	-0.3181172	29	4	5
T1	C1	cell-0	env-0.0	2.4619722	2.2527849	29	4	5
T1	C1	cell-0	env-0.0	-1.5899958	-2.0540971	29	4	5
T1	C1	cell-0	env-0.0	1.7116422	1.643622	29	4	5
T1	C1	cell-0	env-0.0	1.1195576	0.663257	29	4	5
T1	C1	cell-0	env-0.0	-0.8627025	-0.77944	29	4	5
T1	C1	cell-0	env-0.0	0.7710741	0.8316935	29	4	5
T1	C1	cell-0	env-0.0	1.6858656	1.5536378	29	4	5
T1	C1	cell-0	env-0.0	0.8618003	0.7863266	29	4	5
T1	C1	cell-0	env-0.0	-0.4697493	-0.5780957	29	4	5
T1	C1	cell-0	env-0.0	0.460532	0.1429505	29	4	5
T1	C1	cell-0	env-0.0	0.3287457	0.2832197	29	4	5
T1	C1	cell-0	env-0.0	1.7482864	1.7454503	29	4	5
T1	C1	cell-0	env-0.0	1.6744265	1.427926	29	4	5
T1	C1	cell-0	env-0.0	0.2147963	-0.2508808	29	4	5
T1	C1	cell-0	env-0.0	-0.6691913	-0.4490218	29	4	5
T1	C1	cell-0	env-0.0	-0.4661119	-0.4104502	29	4	5
T1	C1	cell-0	env-0.0	1.2018751	0.7562108	29	4	5
T1	C1	cell-0	env-0.0	1.9913504	2.0458703	30	5	0
T1	C1	cell-0	env-0.0	0.2248302	-0.2276479	30	5	0
T1	C1	cell-0	env-0.0	-1.7538303	-1.8140503	30	5	0
T1	C1	cell-0	env-0.0	0.5289106	0.3302495	30	5	0
T1	C1	cell-0	env-0.0	0.9639817	0.6676832	30	5	0
T1	C1	cell-0	env-0.0	-0.8870219	-0.7966768	30	5	0
T1	C1	cell-0	env-0.0	0.4940856	0.0442067000000001	30	5	0
T1	C1	cell-0	env-0.0	0.4130497	0.1150772	30	5	0
T1	C1	cell-0	env-0.0	-0.0259372000000003	-0.1718559	30	5	0
T1	C1	cell-0	env-0.0	-0.3612528	-0.451259	30	5	0
T1	C1	cell-0	env-0.0	1.0198031	0.7379734	30	5	0
T1	C1	cell-0	env-0.0	2.5879891	2.4262533	30	5	0
T1	C1	cell-0	env-0.0	1.3168799	0.9145283	30	5	0
T1	C1	cell-0	env-0.0	-1.6603104	-1.8357384	30	5	0
T1	C1	cell-0	env-0.0	1.3733954	1.190197	30	5	0
T1	C1	cell-0	env-0.0	-1.8862076	-2.1009484	30	5	0
T1	C1	cell-0	env-0.0	-1.2352726	-1.108098	30	5	0
T1	C1	cell-0	env-0.0	0.6378779	0.4338877	30	5	0
T1	C1	cell-0	env-0.0	0.198565	-0.0184400000000001	30	5	0
T1	C1	cell-0	env-0.0	0.0114594999999999	-0.0841356000000002	30	5	0
T1	C1	cell-0	env-0.0	1.1882022	0.892586	31	5	1
T1	C1	cell-0	env-0.0	-0.0559527000000001	-0.0888402999999999	31	5	1
T1	C1	cell-0	env-0.0	1.3564833	1.3041075	31	5	1
T1	C1	cell-0	env-0.0	0.2460099	0.2849392	31	5	1
T1	C1	cell-0	env-0.0	0.969166	1.2616607	31	5	1
T1	C1	cell-0	env-0.0	1.4273553	0.971515100000001	31	5	1
T1	C1	cell-0	env-0.0	-0.4722764	-0.472873	31	5	1
T1	C1	cell-0	env-0.0	1.835737	1.7775931	31	5	1
T1	C1	cell-0	env-0.0	-0.9660371	-1.1237799	31	5	1
T1	C1	cell-0	env-0.0	1.3938381	1.3543263	31	5	1
T1	C1	cell-0	env-0.0	-0.2075189	-0.2315946	31	5	1
T1	C1	cell-0	env-0.0	1.1380629	0.9913506	31	5	1
T1	C1	cell-0	env-0.0	0.844199499999999	0.791728000000001	31	5	1
T1	C1	cell-0	env-0.0	0.4436519	0.3108886	31	5	1
T1	C1	cell-0	env-0.0	0.4280969	0.3786642	31	5	1
T1	C1	cell-0	env-0.0	0.2657262	0.2608149	31	5	1
T1	C1	cell-0	env-0.0	1.0710214	0.8683215	31	5	1
T1	C1	cell-0	env-0.0	-0.1815548	-0.2484477	31	5	1
T1	C1	cell-0	env-0.0	-2.2063515	-2.1284373	31	5	1
T1	C1	cell-0	env-0.0	2.0163827	2.1822452	31	5	1
T1	C1	cell-0	env-0.0	-0.1008606	-0.0154883999999999	32	5	2
T1	C1	cell-0	env-0.0	-1.1065836	-1.3337475	32	5	2
T1	C1	cell-0	env-0.0	0.8450818	0.8376253	32	5	2
T1	C1	cell-0	env-0.0	-0.4577535	-0.5094001	32	5	2
T1	C1	cell-0	env-0.0	-0.6508019	-0.9593853	32	5	2
T1	C1	cell-0	env-0.0	0.8157685	0.7449716	32	5	2
T1	C1	cell-0	env-0.0	0.8043399	0.8743996	32	5	2
T1	C1	cell-0	env-0.0	0.8436613	0.9737055	32	5	2
T1	C1	cell-0	env-0.0	-0.8047881	-0.8768225	32	5	2
T1	C1	cell-0	env-0.0	0.169906	0.195135900000001	32	5	2
T1	C1	cell-0	env-0.0	-0.4837606	-0.6510293	32	5	2
T1	C1	cell-0	env-0.0	-0.8640624	-1.1699936	32	5	2
T1	C1	cell-0	env-0.0	0.9109404	0.8165945	32	5	2
T1	C1	cell-0	env-0.0	-1.0932294	-0.8671527	32	5	2
T1	C1	cell-0	env-0.0	1.3743177	1.4858226	32	5	2
T1	C1	cell-0	env-0.0	1.3933974	0.9961156	32	5	2
T1	C1	cell-0	env-0.0	-0.8243591	-0.870758	32	5	2
T1	C1	cell-0	env-0.0	1.2412341	0.9400969	32	5	2
T1	C1	cell-0	env-0.0	1.2793687	1.2286965	32	5	2
T1	C1	cell-0	env-0.0	1.1689785	0.7929948	32	5	2
T1	C1	cell-0	env-0.0	0.191769	0.2303498	33	5	3
T1	C1	cell-0	env-0.0	-0.00957910000000009	-0.6616938	33	5	3
T1	C1	cell-0	env-0.0	0.4218196	0.1384858	33	5	3
T1	C1	cell-0	env-0.0	-0.9659731	-1.3164203	33	5	3
T1	C1	cell-0	env-0.0	1.6734969	1.2388084	33	5	3
T1	C1	cell-0	env-0.0	-0.4099051	-0.3547543	33	5	3
T1	C1	cell-0	env-0.0	-0.7888018	-1.4058925	33	5	3
T1	C1	cell-0	env-0.0	-3.1216796	-3.2228006	33	5	3
T1	C1	cell-0	env-0.0	-0.4008964	-0.3078854	33	5	3
T1	C1	cell-0	env-0.0	-0.6335348	-0.7444244	33	5	3
T1	C1	cell-0	env-0.0	-1.3131754	-1.4281354	33	5	3
T1	C1	cell-0	env-0.0	-0.7110216	-0.6670437	33	5	3
T1	C1	cell-0	env-0.0	-0.6870029	-0.6182883	33	5	3
T1	C1	cell-0	env-0.0	0.5167633	0.0995614999999995	33	5	3
T1	C1	cell-0	env-0.0	-2.2442849	-2.3210378	33	5	3
T1	C1	cell-0	env-0.0	0.6475011	0.4499706	33	5	3
T1	C1	cell-0	env-0.0	0.9203483	1.0051951	33	5	3
T1	C1	cell-0	env-0.0	1.4888351	1.5382786	33	5	3
T1	C1	cell-0	env-0.0	0.7129548	0.3020665	33	5	3
T1	C1	cell-0	env-0.0	2.5879431	2.8263532	33	5	3
T1	C1	cell-0	env-0.0	-0.0264389999999994	-0.2110705	34	5	4
T1	C1	cell-0	env-0.0	1.5055553	1.6970124	34	5	4
T1	C1	cell-0	env-0.0	-0.5616296	-0.7908607	34	5	4
T1	C1	cell-0	env-0.0	-1.1666946	-1.5270347	34	5	4
T1	C1	cell-0	env-0.0	-0.0379441000000001	-0.3454582	34	5	4
T1	C1	cell-0	env-0.0	-1.7066003	-1.7732147	34	5	4
T1	C1	cell-0	env-0.0	0.2827802	0.0724216000000001	34	5	4
T1	C1	cell-0	env-0.0	1.2355446	0.8703857	34	5	4
T1	C1	cell-0	env-0.0	-1.1619463	-1.4743155	34	5	4
T1	C1	cell-0	env-0.0	-0.305996	-0.3622487	34	5	4
T1	C1	cell-0	env-0.0	-1.9254698	-2.0266898	34	5	4
T1	C1	cell-0	env-0.0	-0.5750763	-1.0545121	34	5	4
T1	C1	cell-0	env-0.0	-0.9453895	-0.9169863	34	5	4
T1	C1	cell-0	env-0.0	-0.6978672	-0.8708019	34	5	4
T1	C1	cell-0	env-0.0	-0.4154747	-0.6512135	34	5	4
T1	C1	cell-0	env-0.0	0.1398261	0.0722946000000003	34	5	4
T1	C1	cell-0	env-0.0	-1.106232	-1.4670912	34	5	4
T1	C1	cell-0	env-0.0	0.130805199999999	0.0310094999999997	34	5	4
T1	C1	cell-0	env-0.0	-1.1907195	-1.4135022	34	5	4
T1	C1	cell-0	env-0.0	-2.2634682	-2.371024	34	5	4
T1	C1	cell-0	env-0.0	0.5068821	0.198855	35	5	5
T1	C1	cell-0	env-0.0	1.5689699	1.5174978	35	5	5
T1	C1	cell-0	env-0.0	0.2123732	0.0583663000000001	35	5	5
T1	C1	cell-0	env-0.0	-0.9213292	-1.1414611	35	5	5
T1	C1	cell-0	env-0.0	-0.1943732	-0.4156853	35	5	5
T1	C1	cell-0	env-0.0	1.5618095	1.613266	35	5	5
T1	C1	cell-0	env-0.0	0.0334989999999999	-0.2016892	35	5	5
T1	C1	cell-0	env-0.0	-0.7945803	-0.999185200000001	35	5	5
T1	C1	cell-0	env-0.0	-0.1525601	-0.4577642	35	5	5
T1	C1	cell-0	env-0.0	-0.2297695	-0.2980709	35	5	5
T1	C1	cell-0	env-0.0	-0.7992876	-0.8561482	35	5	5
T1	C1	cell-0	env-0.0	0.92146	0.5655505	35	5	5
T1	C1	cell-0	env-0.0	-1.8969848	-1.6581051	35	5	5
T1	C1	cell-0	env-0.0	0.0542563999999997	-0.4567876	35	5	5
T1	C1	cell-0	env-0.0	-0.2017923	-0.3292968	35	5	5
T1	C1	cell-0	env-0.0	-0.0223408000000002	-0.3411375	35	5	5
T1	C1	cell-0	env-0.0	1.3762478	1.046868	35	5	5
T1	C1	cell-0	env-0.0	1.4380318	1.5090956	35	5	5
T1	C1	cell-0	env-0.0	-0.2582364	-0.4642144	35	5	5
T1	C1	cell-0	env-0.0	1.4565753	1.5542042	35	5	5
T2	C1	cell-0	env-0.0	-0.1884715	-0.302449799999999	0	0	0
T2	C1	cell-0	env-0.0	-1.1598892	-1.1865947	0	0	0
T2	C1	cell-0	env-0.0	-1.4186532	-1.7080402	0	0	0
T2	C1	cell-0	env-0.0	-1.5058991	-1.3804612	0	0	0
T2	C1	cell-0	env-0.0	-2.0396463	-2.3345782	0	0	0
T2	C1	cell-0	env-0.0	-2.0499034	-2.0394056	0	0	0
T2	C1	cell-0	env-0.0	-0.1850806	-0.3547466	0	0	0
T2	C1	cell-0	env-0.0	-1.538465	-1.8446323	0	0	0
T2	C1	cell-0	env-0.0	-1.6075204	-1.5398571	0	0	0
T2	C1	cell-0	env-0.0	-1.2065475	-1.7956279	0	0	0
T2	C1	cell-0	env-0.0	-0.6437241	-0.815771000000001	0	0	0
T2	C1	cell-0	env-0.0	-0.3690981	-0.2800824	0	0	0
T2	C1	cell-0	env-0.0	-2.3194558	-2.2794847	0	0	0
T2	C1	cell-0	env-0.0	-0.5162276	-0.6131989	0	0	0
T2	C1	cell-0	env-0.0	-0.4256898	-0.5750532	0	0	0
T2	C1	cell-0	env-0.0	-0.1032321	-0.3062113	0	0	0
T2	C1	cell-0	env-0.0	-1.2343132	-1.5302829	0	0	0
T2	C1	cell-0	env-0.0	-3.52667	-3.7959428	0	0	0
T2	C1	cell-0	env-0.0	-0.8393564	-0.9379053	0	0	0
T2	C1	cell-0	env-0.0	-3.5182906	-3.6163768	0	0	0
T2	C1	cell-0	env-0.0	-1.5704182	-1.7070029	1	0	1
T2	C1	cell-0	env-0.0	-1.3821338	-1.431115	1	0	1
T2	C1	cell-0	env-0.0	-3.2728134	-3.3791606	1	0	1
T2	C1	cell-0	env-0.0	-1.9158536	-1.9456665	1	0	1
T2	C1	cell-0	env-0.0	-0.6481589	-0.8970034	1	0	1
T2	C1	cell-0	env-0.0	-0.2521714	-0.3377774	1	0	1
T2	C1	cell-0	env-0.0	-0.5189909	-0.8106005	1	0	1
T2	C1	cell-0	env-0.0	-0.7731986	-0.955039	1	0	1
T2	C1	cell-0	env-0.0	-1.0280355	-0.7388937	1	0	1
T2	C1	cell-0	env-0.0	-1.0488821	-1.4582709	1	0	1
T2	C1	cell-0	env-0.0	-0.8867191	-0.8889914	1	0	1
T2	C1	cell-0	env-0.0	-2.6656909	-2.6236851	1	0	1
T2	C1	cell-0	env-0.0	0.7199561	0.7644259	1	0	1
T2	C1	cell-0	env-0.0	-2.1807721	-1.6455708	1	0	1
T2	C1	cell-0	env-0.0	-0.0612264000000001	-0.4852819	1	0	1
T2	C1	cell-0	env-0.0	0.2225669	-0.0982887000000001	1	0	1
T2	C1	cell-0	env-0.0	-0.2000833	-0.0323169999999997	1	0	1
T2	C1	cell-0	env-0.0	-1.5632307	-1.8827671	1	0	1
T2	C1	cell-0	env-0.0	-1.0253942	-1.3329953	1	0	1
T2	C1	cell-0	env-0.0	-0.7721075	-0.5645452	1	0	1
T2	C1	cell-0	env-0.0	-1.9843293	-2.3377507	2	0	2
T2	C1	cell-0	env-0.0	-2.2517905	-2.2739744	2	0	2
T2	C1	cell-0	env-0.0	-1.959846	-1.6399858	2	0	2
T2	C1	cell-0	env-0.0	0.0669088999999998	-0.1254439	2	0	2
T2	C1	cell-0	env-0.0	-2.7256215	-2.6395348	2	0	2
T2	C1	cell-0	env-0.0	-2.4441121	-2.4787061	2	0	2
